service_rh;id_nat_frt;cle_frt_mini;surface_cadastrale;domanial;cadre_legal_gestion;date_expiration_contrat;code_chorus;classement_agricole;type_copropriete;proprio_categorie;proprio_cclient;proprio_mot_dir;libelle_article;libelle_strict;libelle_usage;representant_categorie;representant_cclient;representant_mot_dir;representant_commentaire;representant_lib;representant_cp;representant_commune;regroupement_id_nat_frt;regroupement_libelle;foret_commentaire;departement_majoritaire;date_debut_validite;date_fin_validite
8020;F08994X;SCHERWIL;573.3457;NON;RF;;;PLAINE;X;21;21670445200012;CFOSCHERWI;de;scherwiller;Forêt communale de Scherwiller;2;21670445200012;CFOSCHERWI;;COMMUNE de SCHERWILLER ;67750;SCHERWILLER;;;;67;01/01/1964;31/12/9999
8020;F08831Q;SCHOENAU;58.3946;NON;RF;;;PLAINE;X;21;21670453600012;CFOSCHOENA;de;schoenau;Forêt communale de Schoenau;2;21670453600012;CFOSCHOENA;;COMMUNE de SCHOENAU ;67390;SCHOENAU;;;;67;01/01/1964;31/12/9999
8020;F09016T;SCHRANKE;111.5925;NON;RF;;;MONTAGNE;X;23;22680001900227;DPT68;du;schrankenfels;Forêt départementale du Schrankenfels;2;22680001900227;DPT68;;CONSEIL DEPARTEMENTAL DU HAUT RH ;68000;COLMAR;;;;68;01/01/1964;31/12/9999
8020;F08720J;SCHWOBSH;25.946;NON;RF;;;PLAINE;X;21;21670461900032;CFOSCHWOBS;de;schwobsheim;Forêt communale de Schwobsheim;2;21670461900032;CFOSCHWOBS;;COMMUNE de SCHWOBSHEIM ;67390;SCHWOBSHEIM;;;;67;01/01/1964;31/12/9999
8020;F08772J;SCR;1059.0563;NON;RF;;;MONTAGNE;X;21;21680294200013;CFOSTCROIX;de;sainte-croix-aux-mines;Forêt communale de Sainte-Croix-Aux-Mines;2;21680294200013;CFOSTCROIX;;COMMUNE de STE CROIX AUX MINES ;68160;SAINTE CROIX AUX MINES;;;;68;01/01/1964;31/12/9999
8020;F08812X;SELESTMO;700.4444;NON;RF;;;MONTAGNE;X;21;21670462700019;CFOSELESTA;de;sélestat montagne;Forêt communale de Sélestat Montagne;2;21670462700019;CFOSELESTA;;COMMUNE DE SELESTAT ;67604;SELESTAT CEDEX;;;;67;01/01/1964;31/12/9999
8020;F08995Y;SELESTPL;1552.918;NON;RF;;;PLAINE;X;21;21670462700019;CFOSELESTA;de;sélestat plaine;Forêt communale de Sélestat Plaine;2;21670462700019;CFOSELESTA;;COMMUNE DE SELESTAT ;67604;SELESTAT CEDEX;;;;67;01/01/1964;31/12/9999
8020;F08475Y;SERMERSH;282.8311;NON;RF;;;PLAINE;X;21;21670464300016;CFOSERMERS;de;sermersheim;Forêt communale de Sermersheim;2;21670464300016;CFOSERMERS;;COMMUNE de SERMERSHEIM ;67230;SERMERSHEIM;;;;67;01/01/1964;31/12/9999
8020;F08290V;SHI;827.0785;NON;RF;;;PLAINE;X;21;21680296700010;CFO68590SA;de;saint-hippolyte;Forêt communale de Saint-Hippolyte;2;21680296700010;CFO68590SA;;COMMUNE de SAINT-HIPPOLYTE ;68590;SAINT HIPPOLYTE;;;;68;01/01/1964;31/12/9999
8020;F08363Q;SIG;0;NON;NG;;;MONTAGNE;X;21;20005260300012;CFONKAYSER;de;sigolsheim;Forêt communale de Sigolsheim;;20005260300012;CFONKAYSER;;COMMUNE DE KAYSERSBERG VIGNOBLE ;68240;KAYSERSBERG VIGNOBLE;;;;68;01/01/1964;12/09/2016
8020;F08622P;SMA;2796.7085;NON;RF;;;MONTAGNE;X;21;21680298300017;CFO68160SA;de;sainte-marie-aux-mines;Forêt communale de Sainte-Marie-Aux-Mines;2;21680298300017;CFO68160SA;;COMMUNE de SAINTE MARIE AUX MINE ;68160;SAINTE MARIE AUX MINES;;;;68;01/01/1964;31/12/9999
8020;F08375C;SONDERNA;808.8341;NON;RF;;;MONTAGNE;X;21;21680311400018;CFOSONDERN;de;sondernach;Forêt communale de Sondernach;2;21680311400018;CFOSONDERN;;COMMUNE de SONDERNACH ;68380;SONDERNACH;;;;68;01/01/1964;31/12/9999
8020;F08388P;SOULTZBA;483.5;NON;RF;;;MONTAGNE;X;21;21680316300015;CFOSOULTZB;de;soultzbach-les-bains;Forêt communale de Soultzbach-Les-Bains;2;21680316300015;CFOSOULTZB;;COMMUNE de SOULTZBACH LES BAINS ;68230;SOULTZBACH LES BAINS;;;;68;01/01/1964;31/12/9999
8020;F08756T;SOULTZER;901.7081;NON;RF;;;MONTAGNE;X;21;21680317100018;CFOSOULTZE;de;soultzeren;Forêt communale de Soultzeren;2;21680317100018;CFOSOULTZE;;COMMUNE de SOULTZEREN ;68140;SOULTZEREN;;;;68;01/01/1964;31/12/9999
8020;F08974D;SOULTZHR;1449.4366;NON;RF;;;MONTAGNE;X;21;21680315500011;CFOSOULTZ;de;soultz-haut-rhin;Forêt communale de Soultz-Haut-Rhin;2;21680315500011;CFOSOULTZ;;COMMUNE de SOULTZ HAUT RHIN ;68360;SOULTZ;;;;68;01/01/1964;31/12/9999
8020;F08450Z;SOULTZMA;853.4405;NON;RF;;;MONTAGNE;X;21;21680318900010;CFOSOULTZM;de;soultzmatt;Forêt communale de Soultzmatt;2;21680318900010;CFOSOULTZM;;COMMUNE de SOULTZMATT ;68570;SOULTZMATT;;;;68;01/01/1964;31/12/9999
8020;F08570P;STEANNE;14.86;NON;RF;;;MONTAGNE;X;33;42481025700123;CHSTEANNE;du;centre médical sainte-anne;Forêt du Centre Médical Sainte-Anne;2;42481025700123;CHSTEANNE;;UGE CAISSE ASSURANCE MALADIE ;68500;JUNGHOLTZ;;;;68;01/01/1964;31/12/9999
8020;F08794F;STECROIX;408.3091;NON;RF;;;PLAINE;X;21;21680295900017;CFOSTCROPL;de;sainte-croix-en-plaine;Forêt communale de Sainte-Croix-En-Plaine;2;21680295900017;CFOSTCROPL;;COMMUNE de SAINTE CROIX EN PLAIN ;68127;SAINTE CROIX EN PLAINE;;;;68;01/01/1964;31/12/9999
8020;F08628V;STOSSWIH;1028.4678;NON;RF;;;MONTAGNE;X;21;21680329600013;CFOSTOSSWI;de;stosswihr;Forêt communale de Stosswihr;2;21680329600013;CFOSTOSSWI;;COMMUNE de STOSSWIHR ;68140;STOSSWIHR;;;;68;01/01/1964;31/12/9999
8020;F08311Q;SUNDHOFF;27.6841;NON;RF;;;PLAINE;X;21;21680331200018;CFOSUNDHOF;de;sundhoffen;Forêt communale de Sundhoffen;2;21680331200018;CFOSUNDHOF;;COMMUNE de SUNDHOFFEN ;68280;SUNDHOFFEN;;;;68;01/01/1964;31/12/9999
8020;F08813Y;SUNDHOUS;101.9609;NON;RF;;;PLAINE;X;21;21670486600013;CFOSUNDHOU;de;sundhouse;Forêt communale de Sundhouse;2;21670486600013;CFOSUNDHOU;;COMMUNE de SUNDHOUSE ;67920;SUNDHOUSE;;;;67;01/01/1964;31/12/9999
8020;F08999C;THA;149.1245;NON;RF;;;MONTAGNE;X;21;21680335300012;CFOTHANNEN;de;thannenkirch;Forêt communale de Thannenkirch;2;21680335300012;CFOTHANNEN;;COMMUNE de THANNENKIRCH ;68590;THANNENKIRCH;;;;68;01/01/1964;31/12/9999
8020;F08301G;TURCKHEI;805.8802;NON;RF;;;PLAINE;X;21;21680338700010;CFOTURCKHE;de;turckheim;Forêt communale de Turckheim;2;21680338700010;CFOTURCKHE;;COMMUNE de TURCKHEIM ;68230;TURCKHEIM;;;;68;01/01/1964;31/12/9999
8020;F08482F;URSCHENH;103.9259;NON;RF;;;PLAINE;X;21;21680345200012;CFOURSCHEN;d';urschenheim;Forêt communale d'Urschenheim;2;21680345200012;CFOURSCHEN;;COMMUNE de URSCHENHEIM ;68320;URSCHENHEIM;;;;68;01/01/1964;31/12/9999
8020;F08958N;UTTENHEI;23.362;NON;RF;;;PLAINE;X;21;21670501200013;CFOUTTENHE;d';uttenheim;Forêt communale d'Uttenheim;2;21670501200013;CFOUTTENHE;;COMMUNE d'UTTENHEIM ;67150;UTTENHEIM;;;;67;01/01/1964;31/12/9999
8020;F08407I;VOEGTLIN;68.9775;NON;RF;;;PLAINE;X;21;21680350200014;CFOVOEGTLI;de;voegtlinshoffen;Forêt communale de Voegtlinshoffen;2;21680350200014;CFOVOEGTLI;;COMMUNE de VOEGTLINSHOFFEN ;68420;VOEGTLINSHOFFEN;;;;68;01/01/1964;31/12/9999
8020;F08394V;VOGELGRU;10.041;NON;RF;;;PLAINE;X;21;21680351000017;CFOVOGELGR;de;vogelgrun;Forêt communale de Vogelgrun;2;21680351000017;CFOVOGELGR;;COMMUNE de VOGELGRUN ;68600;VOGELGRUN;;;;68;01/01/1964;31/12/9999
8020;F08659A;WALBACH;346.4704;NON;RF;;;MONTAGNE;X;21;21680354400016;CFOWALBACH;de;walbach;Forêt communale de Walbach;2;21680354400016;CFOWALBACH;;COMMUNE de WALBACH ;68230;WALBACH;;;;68;01/01/1964;31/12/9999
8020;F08629W;WASSERBO;323.8373;NON;RF;;;MONTAGNE;X;21;21680358500019;CFOWASSERB;de;wasserbourg;Forêt communale de Wasserbourg;2;21680358500019;CFOWASSERB;;COMMUNE de WASSERBOURG ;68230;WASSERBOURG;;;;68;01/01/1964;31/12/9999
8020;F08610D;WECKOLSH;93.2664;NON;RF;;;PLAINE;X;21;21680360100014;CFOWECKOLS;de;weckolsheim;Forêt communale de Weckolsheim;2;21680360100014;CFOWECKOLS;;COMMUNE de WECKOLSHEIM ;68600;WECKOLSHEIM;;;;68;01/01/1964;31/12/9999
8020;F08539K;WESTHALT;431.5572;NON;RF;;;PLAINE;X;21;21680364300016;CFOWESTHAL;de;westhalten;Forêt communale de Westhalten;2;21680364300016;CFOWESTHAL;;COMMUNE de WESTHALTEN ;68250;WESTHALTEN;;;;68;01/01/1964;31/12/9999
8020;F08338R;WESTHOUS;67.5104;NON;RF;;;PLAINE;X;21;21670526900019;CFOWESTHOU;de;westhouse;Forêt communale de Westhouse;2;21670526900019;CFOWESTHOU;;COMMUNE de WESTHOUSE ;67230;WESTHOUSE;;;;67;01/01/1964;31/12/9999
8020;F08431G;WETTOLSH;200.9257;NON;RF;;;PLAINE;X;21;21680365000011;CFOWETTOLS;de;wettolsheim;Forêt communale de Wettolsheim;2;21680365000011;CFOWETTOLS;;COMMUNE de WETTOLSHEIM ;68920;WETTOLSHEIM;;;;68;01/01/1964;31/12/9999
8020;F08484H;WICKERSC;12.6682;NON;RF;;;PLAINE;X;21;21680366800013;CFOWICKERS;de;wickerschwihr;Forêt communale de Wickerschwihr;2;21680366800013;CFOWICKERS;;COMMUNE de WICKERSCHWIHR ;68320;WICKERSCHWIHR;;;;68;01/01/1964;31/12/9999
8020;F08366T;WIDENSOL;415.5087;NON;RF;;;PLAINE;X;21;21680367600016;CFOWIDENSO;de;widensolen;Forêt communale de Widensolen;2;21680367600016;CFOWIDENSO;;COMMUNE de WIDENSOLEN ;68320;WIDENSOLEN;;;;68;01/01/1964;31/12/9999
8020;F08497U;WIHRVAL;706.4395;NON;RF;;;MONTAGNE;X;21;21680368400010;CFOWIHRAUV;de;wihr-au-val;Forêt communale de Wihr-Au-Val;2;21680368400010;CFOWIHRAUV;;COMMUNE de WIHR AU VAL ;68230;WIHR AU VAL;;;;68;01/01/1964;31/12/9999
8020;F08414P;WILSBACH;163.5306;OUI;RF;;173467/347889;;X;1;11007001800012;MINAGRI;de;wilsbach;Forêt domaniale de Wilsbach;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8020;F08319Y;WINTZENH;594.1382;NON;RF;;;PLAINE;X;21;21680374200016;CFOWINTZEN;de;wintzenheim;Forêt communale de Wintzenheim;2;21680374200016;CFOWINTZEN;;COMMUNE de WINTZENHEIM ;68920;WINTZENHEIM;;;;68;01/01/1964;31/12/9999
8020;F08728R;WITTISHE;134.4273;NON;RF;;;PLAINE;X;21;21670547500012;CFOWITTISH;de;wittisheim;Forêt communale de Wittisheim;2;21670547500012;CFOWITTISH;;COMMUNE de WITTISHEIM ;67820;WITTISHEIM;;;;67;01/01/1964;31/12/9999
8020;F08835U;WOLFGANT;66.7029;NON;RF;;;PLAINE;X;21;21680379100013;CFOWOLFGAN;de;wolfgantzen;Forêt communale de Wolfgantzen;2;21680379100013;CFOWOLFGAN;;COMMUNE de WOLFGANTZEN ;68600;WOLFGANTZEN;;;;68;01/01/1964;31/12/9999
8020;F08525W;WUENHEIM;412.035;NON;RF;;;MONTAGNE;X;21;21680381700016;CFOWUENHEI;de;wuenheim;Forêt communale de Wuenheim;2;21680381700016;CFOWUENHEI;;COMMUNE de WUENHEIM ;68500;WUENHEIM;;;;68;01/01/1964;31/12/9999
8020;F08826L;ZEL;54.9703;NON;RF;;;PLAINE;X;21;21680383300013;CFOZELLEND;de;zellenberg;Forêt communale de Zellenberg;2;21680383300013;CFOZELLEND;;COMMUNE de ZELLENBERG ;68340;ZELLENBERG;;;;68;01/01/1964;31/12/9999
8020;F08775M;ZELLWILL;71.1985;NON;RF;;;PLAINE;X;21;21670557400012;CFOZELLWIL;de;zellwiller;Forêt communale de Zellwiller;2;21670557400012;CFOZELLWIL;;COMMUNE de ZELLWILLER ;67140;ZELLWILLER;;;;67;01/01/1964;31/12/9999
8020;F08490N;ZIMMERBA;95.5676;NON;RF;;;MONTAGNE;X;21;21680385800010;CFOZIMMERB;de;zimmerbach;Forêt communale de Zimmerbach;2;21680385800010;CFOZIMMERB;;COMMUNE de ZIMMERBACH ;68230;ZIMMERBACH;;;;68;01/01/1964;31/12/9999
8025;F08907O;ALTE;175.7872;NON;RF;;;PLAINE;X;21;21680002900011;CFOALTENAC;d';altenach ;Forêt communale d'Altenach ;2;21680002900011;CFOALTENAC;;COMMUNE d'ALTENACH ;68210;ALTENACH;;;;68;01/01/1964;31/12/9999
8025;F08410L;ALTKIRCH;243.705;NON;RF;;;PLAINE;X;21;21680004500017;CFOALTKIRC;d';altkirch ;Forêt communale d'Altkirch ;2;21680004500017;CFOALTKIRC;;COMMUNE d'ALTKIRCH ;68130;ALTKIRCH;;;;68;01/01/1964;31/12/9999
8025;F08986P;AMMERTZW;96.16;NON;RF;;;PLAINE;X;21;20005558000019;CFONBERNWI;d';ammertzwiller;Forêt communale d'Ammertzwiller;;20005558000019;CFONBERNWI;;COMMUNE DE BERNWILLER ;68210;BERNWILLER;;;;68;01/01/1964;31/12/9999
8025;F08294Z;ASPACH;55.1365;NON;RF;;;PLAINE;X;21;21680010200016;CFOASPACH;d';aspach ;Forêt communale d'Aspach ;2;21680010200016;CFOASPACH;;COMMUNE d'ASPACH ;68130;ASPACH;;;;68;01/01/1964;31/12/9999
8025;F08302H;ASPACHB;112.5321;NON;RF;;;PLAINE;X;21;21680011000019;CFOASPACHB;d';aspach-le-bas;Forêt communale d'Aspach-Le-Bas;2;21680011000019;CFOASPACHB;;COMMUNE de ASPACH LE BAS ;68700;ASPACH LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08356J;ASPACHH;84.3112;NON;RF;;;PLAINE;X;21;20005347800018;CFONASPACH;d';aspach-le-haut;Forêt communale d'Aspach-Le-Haut;;20005347800018;CFONASPACH;;COMMUNE DE ASPACH-MICHELBACH ;68700;ASPACH LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08848H;ATTE;67.9476;NON;RF;;;PLAINE;X;21;21680013600014;CFOATTENSC;d';attenschwiller;Forêt communale d'Attenschwiller;2;21680013600014;CFOATTENSC;;COMMUNE d'ATTENSCHWILLER ;68220;ATTENSCHWILLER;;;;68;01/01/1964;31/12/9999
8025;F08551W;BALLERSD;411.2508;NON;RF;;;PLAINE;X;21;21680017700018;CFOBALLERS;de;ballersdorf ;Forêt communale de Ballersdorf ;2;21680017700018;CFOBALLERS;;COMMUNE de BALLERSDORF ;68210;BALLERSDORF;;;;68;01/01/1964;31/12/9999
8025;F08396X;BALSCHWI;213.9485;NON;RF;;;PLAINE;X;21;21680018500011;CFOBALSCHW;de;balschwiller ;Forêt communale de Balschwiller ;2;21680018500011;CFOBALSCHW;;COMMUNE de BALSCHWILLER ;68210;BALSCHWILLER;;;;68;01/01/1964;31/12/9999
8025;F08752P;BELLEMAG;33.3791;NON;RF;;;PLAINE;X;21;21680024300018;CFOBELLEMA;de;bellemagny ;Forêt communale de Bellemagny ;2;21680024300018;CFOBELLEMA;;COMMUNE de BELLEMAGNY ;68210;BELLEMAGNY;;;;68;01/01/1964;31/12/9999
8025;F08413O;BEND;273.5867;NON;RF;;;MONTAGNE;X;21;21680025000013;CFOBENDORF;de;bendorf;Forêt communale de Bendorf;2;21680025000013;CFOBENDORF;;COMMUNE de BENDORF ;68480;BENDORF;;;;68;01/01/1964;31/12/9999
8025;F08758V;BERNWILL;42.9695;NON;RF;;;PLAINE;X;21;20005558000019;CFONBERNWI;de;bernwiller;Forêt communale de Bernwiller;;20005558000019;CFONBERNWI;;COMMUNE DE BERNWILLER ;68210;BERNWILLER;;;;68;01/01/1964;31/12/9999
8025;F08797I;BERRWILL;121.0798;NON;RF;;;PLAINE;X;21;21680032600011;CFOBERRWIL;de;berrwiller;Forêt communale de Berrwiller;2;21680032600011;CFOBERRWIL;;COMMUNE de BERRWILLER ;68500;BERRWILLER;;;;68;01/01/1964;31/12/9999
8025;F08987Q;BETT;144.054;NON;RF;;;PLAINE;X;21;21680034200018;CFOBETTLAC;de;bettlach;Forêt communale de Bettlach;2;21680034200018;CFOBETTLAC;;COMMUNE de BETTLACH ;68480;BETTLACH;;;;68;01/01/1964;31/12/9999
8025;F08459I;BIED;88.8647;NON;RF;;;MONTAGNE;X;21;21680035900012;CFOBIEDERT;de;biederthal;Forêt communale de Biederthal;2;21680035900012;CFOBIEDERT;;COMMUNE de BIEDERTHAL ;68480;BIEDERTHAL;;;;68;01/01/1964;31/12/9999
8025;F08282N;BILTZHEI;55.2988;NON;RF;;;PLAINE;X;21;21680037500059;CFOBILTZHE;de;biltzheim;Forêt communale de Biltzheim;;21680037500059;CFOBILTZHE;;COMMUNE DE BILTZHEIM ;68250;BILTZHEIM;;;;68;01/01/1964;31/12/9999
8025;F08796H;BISE;205.6499;NON;RF;;;PLAINE;X;21;21680039100015;CFOBISEL;de;bisel ;Forêt communale de Bisel ;2;21680039100015;CFOBISEL;;COMMUNE DE BISEL ;68580;BISEL;;;;68;01/01/1964;31/12/9999
8025;F08953I;BITSCHWI;875.8113;NON;RF;;;MONTAGNE;X;21;21680040900015;CFOBITSCHT;de;bitschwiller-lès-thann;Forêt communale de Bitschwiller-Lès-Thann;2;21680040900015;CFOBITSCHT;;COMMUNE de BITSCHWILLER LES THAN ;68620;BITSCHWILLER LES THANN;;;;68;01/01/1964;31/12/9999
8025;F08707W;BLODELSH;57.6238;NON;RF;;;PLAINE;X;21;21680041700018;CFOBLODELS;de;blodelsheim;Forêt communale de Blodelsheim;2;21680041700018;CFOBLODELS;;COMMUNE de BLODELSHEIM ;68740;BLODELSHEIM;;;;68;01/01/1964;31/12/9999
8025;F08500X;BLOTZHEI;52.8771;NON;RF;;;PLAINE;X;21;21680042500086;CFOBLOTZHE;de;blotzheim;Forêt communale de Blotzheim;;21680042500086;CFOBLOTZHE;;COMMUNE de BLOTZHEIM ;68730;BLOTZHEIM;;;;68;01/01/1964;31/12/9999
8025;F08970Z;BOLLWILL;48.3075;NON;RF;;;PLAINE;X;21;21680043300015;CFOBOLLWIL;de;bollwiller;Forêt communale de Bollwiller;2;21680043300015;CFOBOLLWIL;;COMMUNE de BOLLWILLER ;68540;BOLLWILLER;;;;68;01/01/1964;31/12/9999
8025;F08519Q;BOURBAB;151.8747;NON;RF;;;MONTAGNE;X;21;21680045800012;CFOBOURBAB;de;bourbach-le-bas;Forêt communale de Bourbach-Le-Bas;2;21680045800012;CFOBOURBAB;;COMMUNE de BOURBACH LE BAS ;68290;BOURBACH LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08572R;BOURBAH;41.5447;NON;RF;;;MONTAGNE;X;21;21680046600015;CFOBOURBAH;de;bourbach-le-haut;Forêt communale de Bourbach-Le-Haut;2;21680046600015;CFOBOURBAH;;COMMUNE de BOURBACH LE HAUT ;68290;BOURBACH LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08715E;BOUXW;220.2467;NON;RF;;;MONTAGNE;X;21;21680049000015;CFOBOUXWIH;de;bouxwiller;Forêt communale de Bouxwiller;2;21680049000015;CFOBOUXWIH;;COMMUNE de BOUXWILLER ;68480;BOUXWILLER;;;;68;01/01/1964;31/12/9999
8025;F08708X;BRECHAUM;113.4297;NON;RF;;;PLAINE;X;21;21680050800014;CFOBRECHAU;de;bréchaumont ;Forêt communale de Bréchaumont ;2;21680050800014;CFOBRECHAU;;COMMUNE de BRECHAUMONT ;68210;BRECHAUMONT;;;;68;01/01/1964;31/12/9999
8025;F08753Q;BRETTEN;130.9106;NON;RF;;;PLAINE;X;21;21680052400011;CFOBRETTEN;de;bretten ;Forêt communale de Bretten ;2;21680052400011;CFOBRETTEN;;COMMUNE de BRETTEN ;68780;BRETTEN;;;;68;01/01/1964;31/12/9999
8025;F08479C;BUETHWIL;36.6715;NON;RF;;;PLAINE;X;21;21680057300018;CFOBUETHWI;de;buethwiller ;Forêt communale de Buethwiller ;2;21680057300018;CFOBUETHWI;;COMMUNE de BUETHWILLER ;68210;BUETHWILLER;;;;68;01/01/1964;31/12/9999
8025;F08441Q;BURNHAB;282.2378;NON;RF;;;PLAINE;X;21;21680059900013;CFOBURNHAB;de;burnhaupt-le-bas;Forêt communale de Burnhaupt-Le-Bas;2;21680059900013;CFOBURNHAB;;COMMUNE de BURNHAUPT LE BAS ;68520;BURNHAUPT LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08485I;BURNHAH;384.0629;NON;RF;;;PLAINE;X;21;21680060700014;CFOBURNHAH;de;burnhaupt-le-haut;Forêt communale de Burnhaupt-Le-Haut;2;21680060700014;CFOBURNHAH;;COMMUNE de BURNHAUPT LE HAUT ;68520;BURNHAUPT LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08664F;BUSC;21.246;NON;RF;;;PLAINE;X;21;21680061500017;CFOBUSCHWI;de;buschwiller;Forêt communale de Buschwiller;2;21680061500017;CFOBUSCHWI;;COMMUNE de BUSCHWILLER ;68220;BUSCHWILLER;;;;68;01/01/1964;31/12/9999
8025;F08616J;CARSPACH;474.7124;NON;RF;;;PLAINE;X;21;21680062300011;CFOCARSPAC;de;carspach ;Forêt communale de Carspach ;2;21680062300011;CFOCARSPAC;;COMMUNE de CARSPACH ;68130;CARSPACH;;;;68;01/01/1964;31/12/9999
8025;F08855O;CERNAY;569.9013;NON;RF;;;PLAINE;X;21;21680063100014;CFO68700CE;de;cernay;Forêt communale de Cernay;2;21680063100014;CFO68700CE;;COMMUNE de CERNAY ;68704;CERNAY CEDEX;;;;68;01/01/1964;31/12/9999
8025;F08384L;CHAVANNE;155.9405;NON;RF;;;PLAINE;X;21;21680065600011;CFO68210CH;de;chavannes-sur-l'étang;Forêt communale de Chavannes-Sur-L'Etang;2;21680065600011;CFO68210CH;;COMMUNE de CHAVANNES/L'ETANG ;68210;CHAVANNES SUR L'ETANG;;;;68;01/01/1964;31/12/9999
8025;F08908P;COUR;242.7003;NON;RF;;;MONTAGNE;X;21;21680067200018;CFOCOURTAV;de;courtavon;Forêt communale de Courtavon;2;21680067200018;CFOCOURTAV;;COMMUNE de COURTAVON ;68480;COURTAVON;;;;68;01/01/1964;31/12/9999
8025;F08880N;DANNEMAR;20.35;NON;RF;;;PLAINE;X;21;21680068000011;CFO68210DA;de;dannemarie ;Forêt communale de Dannemarie ;2;21680068000011;CFO68210DA;;COMMUNE de DANNEMARIE ;68210;DANNEMARIE;;;;68;01/01/1964;31/12/9999
8025;F08339S;DIDENHEI;25.6206;NON;RF;;;PLAINE;X;21;20005790900018;CFONBRUNST;de;didenheim;Forêt communale de Didenheim;;20005790900018;CFONBRUNST;;COMMUNE DE BRUNSTATT-DIDENHEIM ;68350;BRUNSTATT;;;;68;01/01/1964;31/12/9999
8025;F09002F;DIEFMATT;59.1917;NON;RF;;;PLAINE;X;21;21680071400018;CFODIEFMAT;de;diefmatten ;Forêt communale de Diefmatten ;2;21680071400018;CFODIEFMAT;;COMMUNE de DIEFMATTEN ;68780;DIEFMATTEN;;;;68;01/01/1964;31/12/9999
8025;F08841A;DOLLEREN;165.1853;NON;RF;;;MONTAGNE;X;21;21680073000014;CFODOLLERE;de;dolleren;Forêt communale de Dolleren;2;21680073000014;CFODOLLERE;;COMMUNE de DOLLEREN ;68290;DOLLEREN;;;;68;01/01/1964;31/12/9999
8025;F08491O;DURL;195.1401;NON;RF;;;MONTAGNE;X;21;21680074800016;CFODURLINS;de;durlinsdorf;Forêt communale de Durlinsdorf;2;21680074800016;CFODURLINS;;COMMUNE de DURLINSDORF ;68480;DURLINSDORF;;;;68;01/01/1964;31/12/9999
8025;F08503A;DURM;226.1708;NON;RF;;;PLAINE;X;21;21680075500011;CFODURMENA;de;durmenach ;Forêt communale de Durmenach ;2;21680075500011;CFODURMENA;;COMMUNE de DURMENACH ;68480;DURMENACH;;;;68;01/01/1964;31/12/9999
8025;F08965U;EGLINGEN;29.6055;NON;RF;;;PLAINE;X;21;21680077100018;CFOEGLINGE;d';eglingen ;Forêt communale d'Eglingen ;2;21680077100018;CFOEGLINGE;;COMMUNE d'EGLINGEN ;68720;EGLINGEN;;;;68;01/01/1964;31/12/9999
8025;F08863W;ELBACH;92.2186;NON;RF;;;PLAINE;X;21;21680079700013;CFOELBACH;d';elbach ;Forêt communale d'Elbach ;2;21680079700013;CFOELBACH;;COMMUNE d'ELBACH ;68210;ELBACH;;;;68;01/01/1964;31/12/9999
8025;F08934P;EMLINGEN;44.5048;NON;RF;;;PLAINE;X;21;21680080500014;CFOEMLINGE;d';emlingen ;Forêt communale d'Emlingen ;2;21680080500014;CFOEMLINGE;;COMMUNE d'EMLINGEN ;68130;EMLINGEN;;;;68;01/01/1964;31/12/9999
8025;F09014R;ENSISHEI;186.2457;NON;RF;;;PLAINE;X;21;21680082100102;CFOENSISHE;d';ensisheim;Forêt communale d'Ensisheim;;21680082100102;CFOENSISHE;;COMMUNE de ENSISHEIM ;68190;ENSISHEIM;;;;68;01/01/1964;31/12/9999
8025;F08472V;ETEIMBES;131.6442;NON;RF;;;PLAINE;X;21;21680085400012;CFOETEIMBE;d';eteimbes ;Forêt communale d'Eteimbes ;2;21680085400012;CFOETEIMBE;;COMMUNE d'ETEIMBES ;68210;ETEIMBES;;;;68;01/01/1964;31/12/9999
8025;F08784V;FALKWILL;26.423;NON;RF;;;PLAINE;X;21;21680086200015;CFOFALKWIL;de;falkwiller ;Forêt communale de Falkwiller ;2;21680086200015;CFOFALKWIL;;COMMUNE DE FALKWILLER ;68210;FALKWILLER;;;;68;01/01/1964;31/12/9999
8025;F08735Y;FELD;86.0212;NON;RF;;;PLAINE;X;21;21680087000018;CFOFELDBAC;de;feldbach ;Forêt communale de Feldbach ;2;21680087000018;CFOFELDBAC;;COMMUNE de FELDBACH ;68640;FELDBACH;;;;68;01/01/1964;31/12/9999
8025;F08437M;FELDKIRC;118.4391;NON;RF;;;PLAINE;X;21;21680088800010;CFOFELDKIR;de;feldkirch;Forêt communale de Feldkirch;2;21680088800010;CFOFELDKIR;;COMMUNE de FELDKIRCH ;68540;FELDKIRCH;;;;68;01/01/1964;31/12/9999
8025;F08274F;FELLERIN;1397.8868;NON;RF;;;MONTAGNE;X;21;21680089600013;CFOFELLERI;de;fellering;Forêt communale de Fellering;2;21680089600013;CFOFELLERI;;COMMUNE de FELLERING ;68470;FELLERING;;;;68;01/01/1964;31/12/9999
